timestamp,open,high,low,close,volume_btc,volume_usd
2020-01-01 00:00:00,99.50642816923103,101.17520888349844,100.1484279053444,100.49671415301123,8.317292113006397,835.8605280078987
2020-01-01 00:01:00,99.83095702837161,100.6639493148937,100.07512625930438,100.35844985184005,3.454344322994487,346.6726415102306
2020-01-01 00:02:00,100.71262418679446,101.60351945098589,100.06961854413525,101.00613838994074,7.053698023157113,712.4667986878588
2020-01-01 00:03:00,102.60400270181111,102.63958629329488,101.94958402458502,102.52916824634876,0.5060258268692808,51.882407140078236
2020-01-01 00:04:00,102.80709603492886,103.49219340308734,100.80493219604881,102.29501487162543,4.640184322258097,474.6677242524752
2020-01-01 00:05:00,102.40794588636214,102.83192007181746,101.40669358891593,102.06087791467625,9.377772607243145,957.1037051794378
2020-01-01 00:06:00,103.0504283309599,104.64091122795206,101.64100291728583,103.64009073018364,2.740894478013225,284.06655238315
2020-01-01 00:07:00,104.22166932825372,105.18919753168345,102.84889894237374,104.40752545933655,0.4997078906551655,52.17326431581056
2020-01-01 00:08:00,103.97623886775288,104.78567828589848,103.7065015794563,103.9380510734016,5.829449919414155,605.9016634539053
2020-01-01 00:09:00,104.34950755476432,105.29920573533077,102.31372708217125,104.48061111698756,3.5509976306646065,371.010402526813
2020-01-01 00:10:00,103.88254581124096,104.93912980218272,103.21424349765562,104.0171934241751,3.7968347009920658,394.93608949271174
2020-01-01 00:11:00,102.69009200827772,104.4028736073675,103.10336545725382,103.55146367060485,5.8245718705681515,603.1429424519648
2020-01-01 00:12:00,103.21705886660105,105.10922335038902,103.20719824788988,103.79342594217087,6.215890593482194,645.1685799792307
2020-01-01 00:13:00,101.67867577294344,102.34609667558512,100.83379566182565,101.88014569751307,4.373219655819947,445.5442557021642
2020-01-01 00:14:00,98.60861502752746,100.97821645700337,99.6322562911031,100.15522786500004,5.075492421894838,508.3371000419584
2020-01-01 00:15:00,99.91326249576399,99.63448217632296,99.52142632648608,99.59294033575907,9.932557567458055,989.2126131973423
2020-01-01 00:16:00,97.89376966556912,99.65380206162212,97.24083889993935,98.58010921542466,9.57147958034555,943.5575023836712
2020-01-01 00:17:00,99.23777561465249,99.35267448714536,97.37749813151162,98.89435654801993,7.073170720243041,699.4966671327303
2020-01-01 00:18:00,98.28579047473417,98.70113973149019,97.02762874335514,97.98633247249872,1.6147952693898249,158.2278661414495
2020-01-01 00:19:00,96.30218224960723,98.36855361955564,94.7530615458972,96.57402877116343,3.5996008398753423,347.62795507482537
2020-01-01 00:20:00,98.53995170293575,99.58451900250324,95.82639962207368,98.03967754008498,8.830882240868258,865.776847289187
2020-01-01 00:21:00,98.1854999120609,98.417998665954,97.60891209228953,97.81390123959844,4.235659161791849,414.30634693610824
2020-01-01 00:22:00,97.72694870886905,99.24243614905615,97.73248664804508,97.88142944428637,9.553676493762834,935.1275116577841
2020-01-01 00:23:00,96.24580145047706,96.52147260819629,96.12036088624339,96.4566812580729,4.883017832590286,470.99969465564726
2020-01-01 00:24:00,96.4609149263799,96.67773602792275,94.97781318523822,95.91229853354773,8.617691342051266,826.5425846687906
2020-01-01 00:25:00,96.13922804296142,97.50094141855966,94.64804206565034,96.02322112325758,0.35378899527998,33.971958924744655
2020-01-01 00:26:00,95.39457613001936,95.1177262276296,92.99865115193815,94.87222754583529,4.341636947927748,411.9007684452071
2020-01-01 00:27:00,94.05343852700459,95.50311273569524,94.35450647834168,95.24792556418096,7.0026185074915634,666.9848863559124
2020-01-01 00:28:00,94.69652942277187,96.35190883243926,94.56444849583755,94.64728687426215,8.635645323432428,817.3404002712894
2020-01-01 00:29:00,93.5668885809842,94.43872665019038,93.90572682375871,94.35559312446888,6.096328928212278,575.2227319033271
2020-01-01 00:30:00,93.74099225849609,94.57730969680179,93.3336474373745,93.75388651223948,1.7326202594111884,162.43988316964348
2020-01-01 00:31:00,95.96307480092136,96.55179812431605,94.42025644131856,95.60616469674842,8.857941652325872,846.8738284864552
2020-01-01 00:32:00,96.46223754488504,96.0970325377289,94.28070592664437,95.59266747201049,5.748131626739571,549.4792351802625
2020-01-01 00:33:00,94.065873178836,95.07625563801683,94.06848685211828,94.53495654305459,1.0801818175071132,102.11494117663267
2020-01-01 00:34:00,95.09464905250678,97.33432302410536,94.6292633478519,95.35750145515777,4.638467773898346,442.3126974992139
2020-01-01 00:35:00,94.08889135164898,94.63187290319149,93.99450663158494,94.13665780518676,6.989433935262958,657.9619506158089
2020-01-01 00:36:00,93.85825584946056,94.64986627124546,93.45245357320472,94.3455214001915,4.510157463163793,425.51315745915304
2020-01-01 00:37:00,92.87513114070636,92.69878024350174,92.23819943577428,92.38585127631173,8.707901072645543,804.4868534262664
2020-01-01 00:38:00,91.02261795473049,91.67622158439123,89.8405353062572,91.05766522741331,4.236943145607719,385.80615054033115
2020-01-01 00:39:00,91.31550497497045,93.24020287429727,89.73232115835658,91.25452646328243,5.834526895331611,532.4269889707716
2020-01-01 00:40:00,92.30307960666491,92.11652224511893,91.64421778227097,91.99299304327783,2.11170436001903,194.26200450069013
2020-01-01 00:41:00,92.1285055662801,92.38109311362426,92.09254818161678,92.1643613244678,5.126863500451115,472.5141001168024
2020-01-01 00:42:00,91.63994347799164,92.30793485508366,89.37650565760822,92.04871304207957,2.2285730993272903,205.13728571327565
2020-01-01 00:43:00,91.71609922734105,91.87199411339799,90.66165661291174,91.74760934649028,2.25187147949459,206.60382479917277
2020-01-01 00:44:00,89.84099667636616,91.09738111647125,89.45548810176406,90.26908735612285,2.7990254224324196,252.66547036956075
2020-01-01 00:45:00,89.60323359228637,89.66944170647419,88.60103715290478,89.54924314772813,0.44199267447675106,39.58010947623323
2020-01-01 00:46:00,89.58707323716926,89.53941671310015,88.38176103045376,89.08860437676836,1.633096417397678,145.4902806386595
2020-01-01 00:47:00,89.5582374568511,90.35541266656176,89.32764761568129,90.14572660298727,4.243606253330613,382.5429691234686
2020-01-01 00:48:00,89.72315939183468,90.94688682656052,89.67185911189955,90.48934489255574,1.3106049870733594,118.59578669318476
2020-01-01 00:49:00,88.75092970515283,89.16005234654152,87.10839409140294,88.72630473719299,1.3338475051708076,118.34736021672968
2020-01-01 00:50:00,88.66648889821585,90.82228538883425,86.97914463914422,89.0503887065878,9.679318283806767,861.9470555877749
2020-01-01 00:51:00,88.68117906337746,89.30217658456687,88.30371412610212,88.66530642617147,4.270973631972063,378.68718581690143
2020-01-01 00:52:00,88.14858618617036,88.65939927152797,86.54067765778716,87.98838442586552,4.037326996223689,355.2378797966548
2020-01-01 00:53:00,87.52821760024212,89.69589987771035,87.19038142004673,88.60006071470639,2.6773565483998283,237.2139527431415
2020-01-01 00:54:00,89.9759849510316,90.73551206505734,89.05762644551436,89.63106023720233,5.124471591074683,459.311821863447
2020-01-01 00:55:00,89.9775061048409,90.99588196679106,89.68636651840595,90.56234035631853,5.960649016580532,539.8103249841214
2020-01-01 00:56:00,89.71194885781355,89.94569776032075,88.93425861724377,89.7231228330959,4.181855219594928,375.2091095379389
2020-01-01 00:57:00,89.08421928952546,91.0958792412301,88.30513379693745,89.41391045724468,3.9380851645508486,352.11959427615324
2020-01-01 00:58:00,89.46919538125609,90.22321170384052,88.50403956863343,89.74517388864824,7.004266836440549,628.5991451988492
2020-01-01 00:59:00,91.5676979855796,92.16032714656943,88.59212880694366,90.7207190157706,9.497767008861185,861.6442520881516
